Sl_No,Restaurant,Address,GSTIN,Detected_Cuisines,Swiggy_Food_ID,Swiggy_Dineout_ID,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
605,Hotel Jayapushpam Private Limited,"(Jaya Pushpam Hotel), 1131 Inner Ring Road, Koyambedu, Chennai 600 107, Mob 7708033578, Stores@hoteljpchennai.Com",33AABCH3310C3ZG,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
239,Chennai Deluxe International Hotel Private Limited,"Hotel Chennai Le Palace, No:5/9,Arcot Road,, Karambakkam,Chennai-600116., Mob:9551214031",33AACCC4201A1ZQ,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
240,Chennai Deluxe International Hotel  Pvt Ltd ( K ),"Block No:1,Plot No:5,, E Road Koyambedu,, Chennai-600107., Mob:9710977615",33AACCC4201A1ZQ,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
604,Hotel Halez,"No:102,Rajiv Gandhi Salai,, Sholinganallur,Chennai-600119., Mob:9094011878",33ABGCS9563E1Z5,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
603,Hotel Crescent,"NO:309,Valluvar Kottam High Road,, Near Raj Bhavan Hotel,, Nungambakkam,, Chennai-600034., MOB: 99403 33271.",,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
602,Hotel City Park,"No.2/8, Kunarathur Main Road, Moulivakkam,, Chennai, Tamil Nadu, 600102, 90877 20095",33AAIFH5269A2ZM,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1625,SKS Hotel and Holding Private Limited,"No 42, 35th Cross Street,, Besant Nagar, Chennai 600 090",33ABDCS0991H1ZC,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1249,Palmgrove Beach Hotels Private Limited,"564 Anna Salai Teynampet, Chennai 600018",33AAACP2735J1ZL,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1970,Thief Hotels Resorts Private Limited,"No:50/150,DR MGR Salai,, Kodambakkam High Road,, Nungambakkam,Chennai-600034., Mob:9962298392.",33AAICT7423M1Z0,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1776,SRP Prosperita Hotel Ventures Ltd,"(Holiday Inn Chennai OMR IT Expressway), 110, Rajiv Gandhi Road,, Thiruvanmaiur,, Chennai - 41, Mob - 7550111019, A/c No. 7550111010 , 7550111050",33AAGCP8326B1ZP,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2152,VVT Hotels Private Limited,"142 Old Mahabalipuram Rd, Thoraipakkam, Chennai 600 097, Contact No. 044 45644444 / 30405555",33AABCV9034F2ZG,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
73,Appu Hotels Limited,"( Le Royal Meridien Chennai ), G S T Road Guindy, Chennai  600 016, Tel No: 044 45532290, 22314343,44",33AACCA5296M1ZE,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
66,Apollo Sindhoori Hotel Ltd ( Main Hospital ),"No:21,Greams Lane,, Off Greams Road,Thousand Lights,, Chennai-600006., Mob:7401114634.",33AAACO0347H1ZV,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2147,VVA Hotels Pvt Ltd,"(Radisson Blu Egmore), No 2 Ethiraj Salai, Commander in Chief Road Egmore, Chennai 600 008, Ph:7299006111 ., Ph:7299042544",33AABCV8672P3ZK,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2062,Vasanta Bhavan Hotels India Private Limited,"Developed Plot  South Phase No.34, Guindy Industrial Estate, Chennai",33AABCV8143M2Z1,"South_Indian, Hotel_Star",,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1771,SRM Hotel Pvt Ltd ( G ),"No.36, Sardar Patel Road,, Guindy, Chennai., Pin-600032, Mob-9500129893, Pur No . 7397758413, Tel No: 044 45653337",33AABCS5185L3Z1,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2139,V.S.Hotel (Unit Hotel Grand Palace),"No:257,GST Road,, Chrompet,Chennai-600044., Mob:8778786918.",33AAFFV2007B1ZW,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1772,SRM Hotels Private Limited ( T.Nagar ),"Padmam veg restaurant, 54 venkatanarayana road, Parthasarathypuram, T nagar, chennai -600017, ph:98439 73898",33AABCS5185L3Z1,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1773,SRM Hotels Private Limited (V),"C - Block,No:1, Jawaharlal Nehru Road, 100 Feet Road, Vadapalani, Chennai - 600 026., Mob 9677025690, Mr Gangadharan",33AABCS5185L3Z1,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
22,Aitken Spence Hotel Managements(SI) Pvt Ltd,"No 144 7 Rajiv Gandhi Salai, OMR Kottivakkam, Chennai 600 041, Mobile No 80723 31522",33AAHCA1329G1Z4,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1789,ST Hotel Park Lane,"3/57, Veteran Lane, Pallavaram, Chennai - 600 043, Mob 73585 00999",33ADDFS6916R1ZG,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1696,Sree Gokulam Hotel India Pvt Ltd,"Sabari Classic, ECR Navalur, Chennai 603 103, PH 044 47445030, 98409 66628",33AAECS2586E1ZG,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
67,Apollo Sindhoori Hotel Ltd ( Ty ),"No:6,Old No:24,Cenotaph Road,, Teynampet,Chennai-600035., Mob:7401114634.",33AAACO0347H1ZV,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
68,Apollo Sindoori Hotel Ltd ( Proton ),"Apollo Proton Cancer Center, No:4/661,Dr Vikram Sarabai Instronic Estate,, 7th Street,Dr Vsi Estate,Phase II,, Taramani,Chennai-600009., Mob:7401114631.",33AAACO0347H1ZV,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2085,VENUSTA HOTELS,"First Floor, 5/233,, Vallalar Illam,, Sitaraman Avenue,, 7th Street, VGP Universal Kingdom,, Injambakkam,, Chennai - 600 115., Mob: 9962204528",33AAXFV2350B1Z8,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
69,Apollo Sindoori Hotels Limited(MCC),"ASHL - Madras Cricket Club, 1, Babu Jagarjeevan Ram,, Chepauk, Chennai - 600 005, MOB:- 7401114634",33AAACO0347H1ZV,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1846,Taj GVK Hotels & Resorts Ltd,"(Taj Mount Road), No,2,Club House Road,, Chennai- 600 002",33AABCT2223L1ZL,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2093,V.G.P Goldenbeach Resort Ltd,"No 5/159 ECR Road, Injambakkam, Chennai 600 115., Mob 9384825777",33AAACV3002G1Z0,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
15,Adyar Gate Hotels Limited,"TTK Road, Chennai 600018",33AAACA9041L1ZR,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2123,"Vivanta by Taj - Fisherman's Cove, Chennai","Covelong Beach, Chennai - 603 112",33AAACO0728N1ZH,"Seafood, Hotel_Star",,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
17,Agk Hotels International Private Limited,"No 1, Krishna Group, 1st Main Road,, CIT Colony,, chennai -600004, PH: 99520 13411",33AAPCA9141C1ZU,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1845,Taj Fisherman''s Cove Resort & Spa (N),"Covelong Beach, Chennai - 603 112",33AAACO0728N3ZF,"Seafood, Hotel_Star",,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
65,Apollo Sindhoori Hotel Ltd ( CK ),"Centralised Kitchen, No:717,No:238,Pathari Road,, Anna Salai,, Chennai-600002., Mob:7401114634, ( Near Raj Video Vision)",33AAACO0347H1ZV,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2061,Vasanta Bhavan Hotels India (P) Ltd,"Developed Plot  South Phase No.34, Guindy Industrial Estate, Chennai-600032, Mob:9566194881",33AABCV8143M1Z2,"South_Indian, Hotel_Star",,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1880,Thalappakatti Hotels Private Limited ( M ),"Mundiyampakkam Central Kitchen, 71 Door No 5, Trichy-Chennai Highway,, Mundiyampakkam Cross Road, Situated at Jeevan Park Campus, Mundiyampakkam, Villupuram 605601, MOB:9626720277",33AABCT6066D1ZL,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1847,Taj Madras Flight Kitchen Private Limited (Old),"No, 6,Officers Lines, # 272,G.S.T. Road,, Pallavaram, Chennai -600 043",33AAACT7755J1Z3,"Fine_Dining, Hotel_Star",,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1930,The Indian  Hotels Company Ltd,"(Vivanta  By Taj Connemara), Binny Road,, Chennai -600 002., Mob: 9841553855, Name: Rajasekar",33AAACT3957G1ZE,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
49,ANJALI HOTELS PVT LTD,"27, Signal Office Road,, Pammal,, Chennai - 600075., Mob: 9445567766",33AACCA2654H1Z1,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1935,The Madras Hotel,"3/130 Rivers Bridge Road, Dr Ambedkar Nagar, Manapakkam, Chennai 600 125, Mob 81900 00016",,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
38,Ambattur Hotels Private Limited,"( Park Hyatt), 39 Velacherry Road, Guindy Chennai  600 032, Tel No 044 71771242",33AAPCA6617H1ZL,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1881,Thalappakatti Hotels Pvt Ltd,"No. 5/10 - 7E, Seven Wells Road,, St.Thomas Mount,, Chennai - 600 016, PhNo:  9600080955 A/c No: 8056013302",33AABCT6066D1ZL,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1683,SPN HOTELS PRIVATE LIMITED,"NO.29, SPN HOTELS PRIVATE LIMITED,, THIRUMALAI PILLAI ROAD, T.NAGAR,, Chennai, Tamil Nadu, 600017, MOB:044-49043030",33AAMCS9501K2Z1,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1850,Tamarai Hotels Private Limited,"Old No.7, New No.13, First Crescent Road, Gandhi Nagar, Adyar, Chennai - 600 020, Sakthivel No: 8754490350",33AADCT6126E1ZO,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1931,THE IRIS HOTEL,"No 2 Dr. Thomas Road, Opposite To GRT Grand Hotels, JJ Nagar T Nagar, Chennai 600 017, Mob 96001 08786, Mr Baskaran",33AAIFT7171M1ZP,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1848,Taj Sats Air Catering Limited,"No:6,Officers Lines,, 272,G.S.T Road,, Pallvaram,Chennai-600043.",33AABCT4686P1ZQ,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1680,Spirit Dove Hotels and Resorts,"63/5 Ground Floor,, Murugesan naicker complex,, Greams Rd, Thousand Lights West,, Thousand Lights, Chennai,, Ph:9884606222",33AERFS7952N1Z2,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
1682,SPM HOTEL,"Old No 3/135 New No 3/152, Perumbakkam Main Road, Medavakkam, Chennai 600 100, Mob 9094663403, Name: Ravichandran",33AQDPM4381P1ZF,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
90,Aruna Hotels Limited,"No 145, Aruna Centre,, Sterling Road,, Nungambakkam,, Chennai 600034., Mob: 9363401487",33AAACA3213A1ZS,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
63,APA Hotels Private Limited,"(The Residency Towers), Sir ,Thyagaraya Road,, Chennai 600017, 044 28156363",33AACCA9045J1ZP,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
64,Apeejay Surendra Park Hotels Limited,"# 601.Anna Salai, Chennai- 600 006, Tel No: 044 42676000, 42144000",33AAACB7961L1ZH,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2049,V7 Hotel Private Limited,"3/191,Mount Poonamalee Road,, Thelilyar Agaram Post,, Porur Chennai - 600 116, Pur : 9003651777",33AAFCV1697Q2ZK,Hotel_Star,,,0.4,0.3,0.55,0.45,0.0,0.25,0.3,0.2,0.25,0.0,0.1,0.5,3.3
2025,Tuscana Restaurants,"( Unit of Tuscana Restaurants ), No:19,Wallace Garden,3rd Street,, Nungambakkam,, Chennai-600006., Mob:9962524244.",33HLBPS7208P1ZI,"Italian, Fine_Dining",,,0.3,0.2,0.7,0.6,0.0,0.2,0.15,0.0,0.45,0.0,0.0,0.65,3.25
2024,Tuscana Kryptos Restaurants Private Limited,"150, Royapettah High Road, Chennai - 600 014",33AADCT2377D1ZL,"Italian, Fine_Dining",,,0.3,0.2,0.7,0.6,0.0,0.2,0.15,0.0,0.45,0.0,0.0,0.65,3.25
1963,The Style salad,"68 Taylors Road, 2nd floor,Kilpauk,, Chennai-600010, Mob 98841 82747",33AALFT0707G1ZF,Health_Organic,,,0.7,0.6,0.6,0.35,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.15
1838,Sweet Talk Gelato Cafe,"New No 42, Old No53, Teachers Colony, Venkata Rathinam Nagar, Adyar, Chennai 600 020, Mob: 98408 34630",33ADHFS2154B1ZJ,"Italian, Cafe_Bakery, Sweets",,,0.35,0.4,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,3.15
562,Green & Grocer,"(Smk Traders), F.No.2a,D.No.180, 8th Street,Kothari Nagar, Ramapuram, Chennai-600089, Mob:",33BEGPM5839G2ZD,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
561,Green Goodness Enterprises Pvt Ltd,"#57 Gwalani avenue, Pantheon road,, First lane,, Egmore, Chennai - 600008, Ph:97900 24370",33AAFCG9340R2Z1,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1090,Nalam Organic Super Store,"4/14,Valluvar Salai,Royala Nagar, Ramapuram, Chennai-600089, Mob:9551672777",33AANFN6182F1Z4,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
814,Madras Street Bowlz,"Plot No.62A,, Door No.9/135,, Madhanagar Main Road, 3rd St, Madanandapuram,, Chennai, Tamil Nadu, 600125, Ph: 9840196186",33ABZFM9284G1ZG,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
563,Green & Grocer Supermarket,"No.482a,Shridevikuppam Main Rd, Kamaraj Avenue, Valasaravakkam,, Chennai-600087, mob:9042638896",33BEGPM5839G2ZD,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
564,Greenpark Chennai OMR Unit,"No:169,Old Mahabailpuram Road,, Semmancheri,, Chennai-600119., Mob: 9384822600",33AAACD6747L2ZG,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
892,MGM Health Care Private Limited,"No:72,Nelson Manickam Road,, Aminjikarai,Chennai-600029., Mob:9941508559",33AAKCM6078R1ZM,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1924,The Health Shoppe,"67, Sayee Enclave,, Old GST Road,, Karunanidhi Nagar Peerkankaranai, Chennai 600063, Mob- 81 220 418 16",33AAIPR0835L1ZJ,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
566,Green World Super Market,"No:1,Bharathiyar Street,, Maruthi Nagar,Phase-1,, Thundalam,Chennai-600077., Mob:7550010539",,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
592,Heaven Greens,"No:161/86A,Santhome High Road,, Raja Annamalaipuram,, Chennai-600028., Number : 044-24933333",33AHBPV4009J2ZD,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
750,Kyra Green Energy Solutions Private Limited,"First Floor, D.No.76/77, Kundrathur Main, Road, Mangadu, Chennai, Kancheepuram,, Tamil Nadu, 600122, Mob- 90034 71126",33AAKCK0117D1Z5,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
2,ACENDO HEALTH CARE,"First Floor, No.48/1,, N M K Street,, Ayanavaram,, Chennai - 600 023., Mob: 8754282236",33BSNPV8621G1ZB,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
560,Green Fresh Super Market,"No: 41, Mullai Nagar Main Road, Mudichur Road, West Tambaram,, Chennai-600 045",,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1219,Organic Heaven,"No:25B,Old Town Ship Road,, Ambattur,Chennai-600053, Mob:9500969969.",33BRRPA6342J1ZP,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1304,Premam Super Organic Enterprises,"No.2,Roadu Street,Venkatapuram,, Kundrathur,, Chennai-600069, Mob:99443 67390 ,73587 30229",33BVVPD9247F1Z9,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1571,Shankar organic,"556/D, Gerugambakkam Main Road,, Gerugambakkam,, Chennai-600128, Mob:7358341490",,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1259,Pastel Green ( C ),"F1 LAKSHMI APARTMENTS NO.146A, C BLOCK VELLALAR STREET, MUGAPPAIR WEST CHENNAI",33ALBPJ4017C1ZW,Health_Organic,,,0.7,0.6,0.55,0.3,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.3,3.05
1879,Thai Food House LLP,"215/131, St. Mary's Road, Alwarpet, Chennai - 600 018, Contact : 04442334300",33AAKFT4489N2ZD,Thai,,,0.15,0.0,0.0,0.0,0.3,0.0,0.85,0.8,0.0,0.75,0.0,0.0,2.85
178,Brews & Beyond Bistro Pvt Ltd,"No : 55/16, 3rd Floor,, 7th Avenue, Besant Nagar, Chennai - 600090, contact no : 95666 95236",33AANCB2997D1ZJ,"Continental, Cafe_Bakery, Fine_Dining",,,0.35,0.4,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.75
635,Italian Gourmet Makers Private Limited,"1/7 1&2/7, Ormes Road, 4th Cross Street, Kellys, Kilpauk, Perambur, Chennai-600010, mob:96771 55555",33AAHCI4114P1ZG,Italian,,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
187,Bts Bistro,"Sf No.203/3, Plot No.129,130,, Service Road, Near Veerana Pump House,, Chennai, Tamil Nadu, 600095., Mob:9840450311, ( Delivery At Near Porur Toll Gate)",,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
255,Cilantro Italiana,"Annai Velankanni Nagar, Phase 2,Madhanathapuram, Chennai-600 116, Mob - 8754925640",,Italian,,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
479,Evoke Bistro Bar & Grill,"No. 5/360 2nd Floor, Rajiv Gandhi Salai , Okkiyam, Thoraipakkam, Chennai - 600 097, Mob No. 8825766059",33AAEAT2297H1ZD,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
85,Ark Bistro,"NO: 19,First Floor,Kakhan Street,, Potheri,Kattankulathur,, Chennai-603203., MOB: 9962103426.",,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
62,Anuthams Gelato,"No 7, Neela Nagar, Phase 2,, 3rd Street,, Medavakkam, Chennai,, Tamil Nadu, 600100, Ph:84285 04372",33ACGFA1883M1Z7,Italian,,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
1925,The Hide out bistro,"101 D block 6th street, Anna nagar east, Chennai - 102, Contact - 7401833110",,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
888,Mexicano Griller,"No.48, sterling avenue,, near loyola college,, Nungambakam, Chennai-600034, Mob 9087766000",33AARFR9799L1ZY,Mexican,,,0.85,0.0,0.55,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,2.55
1558,Seven Seasons Bistro,"Old No:38,New No:131,Sterling Road,, Nungambakkam,, Chennai-600034., Mob:9865092704.",33ADKFS5420M1ZU,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
1870,Tasty Pizza,"3/3, Valluar Salai, Ramapuram, Chennai-600 089, Mob No: 9884871146, 9940158913",33AKRPM3044K2ZW,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
419,Dudu Grill and Bar,"No:3/416,ECR Road,, Uthandi,Chennai-600119., Mob:9176775222.",33AANFD1459K1Z9,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
406,Doner Kebab Bistro,"No.31 , Anderson Road,, Nungambakkam,, Chennai - 600 034, Tel-044 4501 8008, Mob No. 8122379924",,"Continental, Fine_Dining, North_Indian, Arabian",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
405,Doner Bistro,"Express Food Street, 137, Rajiv Gandhi Salai,, Semmancheri,, Chennai, Tamil Nadu 600119",,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
1855,Tangy Pizza,"No 6 Mangala Lakshmi Nagar, Madhandapuram  , Porur, Chennai  - 600 125",,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
491,Fasta Pizza Private Limited,"No 48,49,& 50,, Rajeshwari street, Santosh Nagar,, Palavakkam Village, Perungudi, Chennai - 600 041, Mob: 91761 45450, Name: Ajmal Hussain",33AAECF1654Q1ZD,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
878,Me Italian,"Everst Foods Street, Senganmal,, Kelambakkam, OMR, Chennai-603103, Mob:9629300614, Land Mark: Kelambakkam to Thiruporur Highway, Shell Petrol Bank",,Italian,,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
1819,Super Star Pizza Anna Nagar,"No:173, 5th Ave,, Z Block, Anna Nagar, Chennai - 600040, Mob No : 9994561398",,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
546,Global Bistro,"No:17,KB Dasan Road , Alwarpet,, Chennai, Tamilnadu-600018, Mob;8015400176",33AAYFG6335N1ZO,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
1284,Pizza Mechanics Private Limited,"No:164/27B,, Doctor P.J.Thomas Avenue,, Injambakkam,Chennai-600115., Mob:9884656311.",33AALCP8101F1ZN,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
1283,Pizza Boy,"Shop No:4,Plot No:26&27 A,, Annai Velankanni Nagar,Mugalivakkam,, Chennai-600125., Mob:8508250789.",,"Italian, Fast_Food",,,0.15,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.65,2.55
555,Gossip Bistro and Dessert Bar,"No:191/114,Uthandi Village,, ECR,Chennai-600115., Mob:",33AAPFG0839A1ZR,"Continental, Fine_Dining",,,0.3,0.25,0.45,0.45,0.0,0.25,0.15,0.0,0.2,0.0,0.0,0.5,2.55
